dtlz5-4obj-rvea-SBX-NUM ERROR
dtlz1-3obj-rvea-Local-NUM 7.934063884615709 7.933767580800416
dtlz1-3obj-rvea-Local-PM 9.755676598801289 9.755676598801294
dtlz2-3obj-ibea-Single-PM 0.03040442112581161 0.01110055822791352
dtlz6-3obj-nsga3-Local-PM 6.022293612845133 6.022291212607027
dtlz6-3obj-rvea-SBX-BPM 0.12134539174012804 0.10525022512243308
dtlz1-3obj-ibea-SBX-BPM 0.23883682067778744 0.18507427294586726
dtlz6-3obj-rvea-SBX-MPTM 0.8201093110825383 0.8181196299467893
dtlz6-3obj-rvea-SBX-NUM 0.22637060642366352 0.12906285014847646
dtlz6-3obj-rvea-SBX-PM 0.06697074182720561 0.03462953878346261
dtlz2-3obj-nsga3-SBX-MPTM 0.01832953309893447 0.011526413620499252
dtlz6-3obj-rvea-Balpha-BPM 1.1915333227592044 1.0638059045405948
dtlz6-3obj-rvea-Balpha-MPTM 1.3817971049345634 1.3793868960737978
dtlz6-3obj-rvea-Balpha-NUM 1.0460361020670617 1.0398492084170683
dtlz1-6obj-nsga3-Single-MPTM 0.09225250941405141 0.058698331424101836
dtlz6-3obj-rvea-Balpha-PM 1.2435674291364798 1.2239033455954162
dtlz1-3obj-ibea-SBX-MPTM 0.6359418025482941 0.6359413848803331
dtlz7-3obj-rvea-SBX-MPTM 0.06952437824858686 0.06754946685281352
dtlz7-3obj-rvea-SBX-NUM ERROR
dtlz6-3obj-rvea-Single-BPM 3.0434008264673085 3.041866516334705
dtlz5-4obj-rvea-Single-BPM 0.05247646028469349 0.02407601302942913
dtlz2-4obj-ibea-Single-PM 0.08905571006506491 0.03154266307500542
dtlz2-4obj-nsga3-SBX-NUM 0.06218383925399411 0.036091479186919406
dtlz6-3obj-rvea-Single-MPTM 5.266434451044152 5.2594167378141075
dtlz4-3obj-rvea-Local-MPTM 0.0720533481750645 0.053033507677040806
dtlz6-3obj-rvea-Single-NUM 0.030372933703218176 0.014093313427196118
dtlz6-3obj-rvea-Single-PM 1.1520953171070192 1.1368359043033383
dtlz5-4obj-rvea-Single-MPTM 0.11808299195525288 0.060105521760218154
dtlz5-4obj-rvea-Single-NUM ERROR
dtlz4-4obj-nsga3-SBX-NUM 0.052410138770383564 0.031232969563101558
dtlz1-6obj-nsga3-Single-NUM 0.08163996310366231 0.051326572758362304
dtlz4-3obj-nsga3-SBX-NUM 0.01407777335128667 0.007855683782091043
dtlz6-4obj-nsga3-Local-BPM 0.6375771481130258 0.6273382287368715
dtlz4-4obj-rvea-Local-BPM 0.0894536478785631 0.08294194811707893
dtlz2-4obj-nsga3-SBX-PM 0.08808832612997657 0.05911607940906235
dtlz2-6obj-ibea-Single-BPM 0.10002930842449165 0.029156692339935588
dtlz7-4obj-rvea-SBX-BPM 0.046510431419030544 0.02076554853236643
dtlz5-4obj-rvea-Single-PM 0.04054856227002847 0.010481606616020423
dtlz2-4obj-nsga3-Balpha-BPM 0.6773377133624422 0.6639955900528436
dtlz1-3obj-ibea-SBX-NUM 0.052745705084669456 0.03317941033060668
dtlz1-6obj-nsga3-Single-PM 0.11918287514237887 0.0401467082342839
dtlz1-3obj-ibea-SBX-PM 0.31135813259545503 0.23843913154180274
dtlz2-4obj-nsga3-Balpha-MPTM 0.6749326811907748 0.6614824565646161
dtlz1-3obj-ibea-Balpha-BPM 44.08886467050478 44.08886467050473
dtlz1-3obj-ibea-Balpha-MPTM 48.881597917931884 48.88159791793202
dtlz5-4obj-rvea-Local-BPM 0.1868192309262023 0.08836242298021042
dtlz1-3obj-ibea-Balpha-NUM 43.99826142861742 43.99826142861743
dtlz4-4obj-nsga3-SBX-PM 0.07670882354298456 0.05133460438864054
dtlz1-6obj-nsga3-Local-BPM 7.192853806831392 7.192591822034253
dtlz1-3obj-ibea-Balpha-PM 52.34855012484821 52.34855012484823
dtlz4-4obj-nsga3-Balpha-BPM 0.9802609129515006 0.8006249532536178
dtlz2-4obj-nsga3-Balpha-NUM 0.676885862539192 0.6637552548204365
dtlz6-3obj-rvea-Local-BPM 6.971278965157853 6.971277844020448
